Month,CBSACode,CBSATitle,Nielsen Rank,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
1/1/2019 0:00,27340,"Jacksonville, NC",239,*,203250,0.032,0.0941,868,-0.1179,-0.3943,121,0.0083,0.0901,266,0.0902,-0.3249,40,1.5,0.3333,96,-0.1429,-0.3846,569,-0.0437,0.1335,268931,0.0409,0.1163,1437,-0.0899,-0.2574,0.6555,0.0509,0.3052
1/1/2019 0:00,26980,"Iowa City, IA",240,,274950,0,-0.0756,1108.5,-0.0023,0.2582,48.5,-0.4611,0.0211,572,3.0857,0.3427,4,,1,64,0,0.3333,5.5,0.375,0.375,313802,-0.0153,-0.05,1114,-0.0009,0.2588,0.005,0.0014,0.0004
1/1/2019 0:00,27900,"Joplin, MO",241,,150000,0.0003,0.0769,993,-0.111,-0.168,75.5,0.0272,-0.0195,266,0.2091,-0.0952,4,,1,128,0.0667,-0.1579,4.5,0.5,-0.971,189243,-0.0109,0.0379,997.5,-0.1094,-0.2603,0.0045,0.0018,-0.1253
1/1/2019 0:00,20740,"Eau Claire, WI",242,,234950,0.031,0.1191,513.5,-0.1282,0.062,96.75,0.0871,-0.1569,136,0.8889,0.4468,10,1.5,1.5,60,0.0714,0.1538,11.5,-0.1154,0.15,285592,0.0367,0.0647,525,-0.1279,0.0638,0.0224,0.0003,0.0017
1/1/2019 0:00,34740,"Muskegon, MI",243,,164950,0,0.1,458.5,-0.0719,0.0468,79,0.2344,-0.0125,138,-0.1154,0.15,4,0,1,98,-0.0577,0.4,0,,,226686,-0.0386,-0.0385,458.5,-0.0719,0.0468,0,0,0
1/1/2019 0:00,14020,"Bloomington, IN",244,,269950,0,0.0546,622.5,-0.0408,-0.0525,94.5,0.0988,0.0471,176,0.6923,0.1733,4,,0,60,0.1538,0.5,29.5,-0.0781,0.439,352520,0.0169,0.1039,652,-0.0426,-0.0376,0.0474,-0.0019,0.0162
1/1/2019 0:00,49740,"Yuma, AZ",245,,223550,-0.002,0.1461,735,0.0014,-0.1338,80,0.0811,0.0596,240,0.2766,0.0526,22,0.375,1.2,134,-0.141,-0.3558,173.5,-0.0916,0.1086,239207,0.0039,0.071,908.5,-0.0178,-0.096,0.2361,-0.0242,0.0516
1/1/2019 0:00,23580,"Gainesville, GA",246,,329950,0.0151,0.0233,1760.5,-0.0705,0.2137,93.25,0.0597,0.1512,506,0.4056,0.4375,122,4.0833,0.9063,350,0.5351,0.6509,477.5,0.0291,0.7784,451071,0.0146,0.0443,2238,-0.0509,0.3019,0.2712,0.0262,0.0861
1/1/2019 0:00,45460,"Terre Haute, IN",247,,93950,-0.0116,0.1825,548.5,-0.017,-0.0266,85,0.1333,0,152,0.2258,0.434,2,,0,92,0.0952,-0.0417,132.5,-0.1047,-0.0669,131936,-0.0147,0.0114,681,-0.0354,-0.0347,0.2416,-0.0237,-0.0104
1/1/2019 0:00,42140,"Santa Fe, NM",248,*,594050,0.0241,0.0621,646.5,-0.1516,-0.0933,121.5,0.0385,-0.1635,118,0.1346,-0.1571,0,-1,-1,96,0.2,0.0435,260.5,-0.0762,0.5014,918585,0.0126,0.0739,907,-0.1312,0.0231,0.4029,0.0329,0.1596
1/1/2019 0:00,14540,"Bowling Green, KY",249,,249950,0,0.1111,672,-0.104,0.18,90,0.0227,-0.0576,202,0.8704,0.4429,6,0.5,2,110,1.1154,0.8333,176,-0.0538,-0.0303,301756,0.0047,0.0396,848,-0.094,0.1292,0.2619,0.0139,-0.0568
1/1/2019 0:00,39380,"Pueblo, CO",250,,249950,0,0.0318,557,-0.0839,0.1889,71,0.0071,0.1094,232,0.2083,0.0943,6,0.5,0.5,136,-0.0286,0.4468,22,-0.0833,0.2941,343365,-0.0007,0.0333,579,-0.0839,0.1926,0.0395,0,0.0032
1/1/2019 0:00,20100,"Dover, DE",251,,263500,0.0137,0.0945,735,-0.0903,-0.1522,106,-0.0364,-0.0681,156,0.0263,-0.2121,44,1.2,0.2941,112,0.5556,-0.1884,0,,,271517,0.0258,0.0926,735,-0.0903,-0.1522,0,0,0
1/1/2019 0:00,10180,"Abilene, TX",252,*,198687.5,-0.0063,0.1508,652,-0.0061,0.1833,85.5,0.0755,0.1032,218,0.6029,0.3293,4,0,-0.3333,104,0.0833,-0.1746,135.5,-0.0845,-0.3608,225904,-0.0209,-0.0137,787.5,-0.0205,0.0321,0.2078,-0.0178,-0.1769
1/1/2019 0:00,43580,"Sioux City, IA-NE-SD",253,,199725,0.0034,-0.0014,404.5,-0.0786,0.083,88.5,0.2643,-0.0709,98,0.0652,0,0,,,2,-0.5,-0.8889,1,0,-0.8,338049,0.3651,0.2716,405.5,-0.0784,0.0713,0.0025,0.0002,-0.0109
1/1/2019 0:00,42680,"Sebastian-Vero Beach, FL",254,,322550,0.0238,-0.003,2502,-0.0016,0.2187,89.5,0.1049,0.0592,712,0.3906,0.0755,54,2.375,1.25,576,0.4257,0.6647,157,-0.0188,0.1805,609960,0.0018,-0.0543,2659,-0.0026,0.2164,0.0627,-0.0011,-0.002
1/1/2019 0:00,27500,"Janesville-Beloit, WI",255,,174950,0.0183,0.0863,554.5,-0.0633,0.3202,80,0.1765,0.0191,114,0.2391,0.0556,0,,,74,0.1563,0.0278,8.5,0.2143,7.5,218046,0.0149,0.0612,563,-0.0601,0.3373,0.0153,0.0035,0.0129
1/1/2019 0:00,26140,"Homosassa Springs, FL",256,*,219994,-0.0003,0.1013,1525.5,0.0069,-0.0483,84.5,0.0563,0.0563,430,0.2798,0.1026,32,0,0.3333,334,0.2652,0.2279,366,0.0765,16.8537,270920,-0.0014,0.0525,1891.5,0.0197,0.1651,0.2399,0.0155,0.2271
1/1/2019 0:00,12620,"Bangor, ME",257,,154725,-0.0148,0.0381,756.5,-0.0886,-0.0502,126.5,0.0455,-0.1538,104,0.5294,0.3,4,,0,98,0.3611,0.0426,9,0,-0.8144,183236,-0.016,-0.0059,765.5,-0.0876,-0.0941,0.0119,0.0011,-0.049
1/1/2019 0:00,12220,"Auburn-Opelika, AL",258,,283133.75,0.0067,0.0402,798.5,-0.0356,0.1717,96,-0.0588,0.1163,256,0.561,0.024,26,1.1667,0.3,118,1.2692,1.0345,0,,,301266,0.0079,-0.025,798.5,-0.0356,0.1717,0,0,0
1/1/2019 0:00,35660,"Niles-Benton Harbor, MI",259,,272925,-0.0184,0.0919,839.5,-0.1494,-0.0272,112.5,0.1139,-0.026,162,0.3065,0.3729,6,,0.5,136,0.0303,0.2364,2,1,,453614,-0.0058,0.0237,841.5,-0.1483,-0.0249,0.0024,0.0014,0.0024
1/1/2019 0:00,33260,"Midland, TX",260,,350025,-0.0023,0.086,365,-0.0568,0.3036,49,-0.0577,-0.0755,208,1,0.2381,6,,-0.25,124,0.4091,0.3191,161,0.0387,0.1709,460664,-0.0312,0.151,526,-0.0295,0.2599,0.4411,0.0406,-0.05
1/1/2019 0:00,45900,"Traverse City, MI",261,,315500,-0.0111,-0.0412,1286,-0.0788,0.1183,129.5,0.0975,-0.053,146,-0.1098,0,0,-1,-1,100,-0.3056,0.3514,1.5,-0.25,,473611,0.0045,0.0149,1287.5,-0.079,0.1196,0.0012,-0.0003,0.0012
1/1/2019 0:00,15500,"Burlington, NC",262,,241339.75,-0.0151,0.1096,791,-0.0447,-0.2125,91,0.1974,-0.1911,230,0.1058,-0.1786,28,2.5,-0.3636,126,0.4318,-0.2317,44.5,-0.1604,-0.101,270431,-0.0073,-0.0201,835.5,-0.0516,-0.2073,0.0563,-0.0078,0.007
1/1/2019 0:00,22520,"Florence-Muscle Shoals, AL",263,,177725,-0.0074,0.102,786.5,-0.0736,0.007,107,0.07,0.1475,164,0.3226,-0.0787,0,-1,-1,134,0.1964,0.34,1,,,244762,-0.0682,0.109,787.5,-0.0724,0.0083,0.0013,0.0013,0.0013
1/1/2019 0:00,27100,"Jackson, MI",264,,145150,-0.0262,0.0364,664,-0.0816,0.0091,75,0.1194,-0.0798,178,0.2714,0.0854,4,,0,124,0.4762,0.1481,64,-0.1467,0.9104,194156,0.0061,0.1438,728,-0.0877,0.0528,0.0964,-0.0073,0.0455
1/1/2019 0:00,39660,"Rapid City, SD",265,,265025,-0.0182,0.0603,762,-0.0427,-0.115,77,0.0132,0.0199,270,0.5698,0.1739,4,0,-0.3333,82,0.2059,-0.0682,0,,,327820,-0.0172,0.0104,762,-0.0427,-0.115,0,0,0
1/1/2019 0:00,19460,"Decatur, AL",266,,182475,0.0135,0.0581,475.5,-0.0413,-0.192,102.75,0.0759,-0.0743,110,0.3095,-0.0678,12,0.5,1,98,0.6333,0.0426,0,,,215833,0.0001,0.0307,475.5,-0.0413,-0.192,0,0,0
1/1/2019 0:00,48540,"Wheeling, WV-OH",267,*,141150,0.0452,0.1335,344.5,-0.091,-0.104,113.5,0.1582,-0.0462,60,-0.0625,0.2,0,,,46,-0.0417,-0.2069,83,-0.0879,1.7213,194515,0.0365,0.1009,427.5,-0.0904,0.0301,0.2409,0.0008,0.1616
1/1/2019 0:00,36860,"Ottawa-Peru, IL",268,,118750,-0.01,-0.0104,708,-0.0672,-0.0554,108.25,0.0613,-0.1145,112,0.2174,0.037,0,,-1,92,0.15,0.0455,30,0.3043,-0.3548,175727,-0.0028,-0.0324,738,-0.0563,-0.0729,0.0424,0.0121,-0.0197
1/1/2019 0:00,20020,"Dothan, AL",269,,177300,0.0697,0.1384,840.5,-0.0427,-0.1217,117,0.0218,0.0263,218,0.8793,0.1354,4,,-0.5,122,0.525,-0.0469,22,0.2941,,223200,0.0048,0.1371,862.5,-0.0363,-0.0987,0.0262,0.0068,0.0262
1/1/2019 0:00,44300,"State College, PA",270,,240025,0.002,0.019,224,-0.2,-0.0303,86,-0.0227,0,64,0.1429,-0.0857,0,,-1,48,0.3333,0,142.5,-0.0747,0.0795,305108,-0.0388,-0.0268,366.5,-0.1555,0.0096,0.6362,0.0862,0.0647
1/1/2019 0:00,16540,"Chambersburg-Waynesboro, PA",271,,199972.5,0.0001,-0.0103,576.5,-0.036,-0.0634,104,0.1685,-0.0415,116,0.45,-0.1594,8,,-0.4286,80,-0.0476,0.0526,1,0,0,237868,0.0187,0.058,577.5,-0.0359,-0.0633,0.0017,0.0001,0.0001
1/1/2019 0:00,17660,"Coeur d'Alene, ID",272,,418013.5,0.0452,0.0999,977.5,-0.1928,-0.083,84.5,-0.0231,-0.1529,322,0.6771,0.0952,24,0.2,-0.6471,114,0.0556,0.8387,9.5,0.0556,0.7273,681215,0.0451,0.0294,987,-0.191,-0.0789,0.0097,0.0023,0.0046
1/1/2019 0:00,20700,"East Stroudsburg, PA",273,,175050,-0.0272,0.0687,1473,-0.0974,-0.1121,115.5,-0.0128,-0.0571,324,0.3279,-0.0241,6,,-0.4,222,-0.0089,0.0777,3.5,0.75,0.1667,214644,-0.0135,0.0462,1476.5,-0.0964,-0.1116,0.0024,0.0012,0.0006
1/1/2019 0:00,40580,"Rocky Mount, NC",274,,137250,-0.0165,0.0163,487.5,0.0199,-0.1652,113.5,-0.0299,-0.0938,136,1,0.283,0,-1,-1,62,0.1923,-0.1842,115,-0.065,-0.1575,174235,0.0026,0.0109,602.5,0.0025,-0.1638,0.2359,-0.0214,0.0022
1/1/2019 0:00,24300,"Grand Junction, CO",275,,315650,-0.0134,0.1201,715.5,-0.092,-0.0903,77,0.0694,-0.0253,234,0.3605,0,4,-0.75,-0.6,164,0.7826,0.038,346,-0.0942,0.2077,423115,0.005,-0.233,1061.5,-0.0927,-0.0107,0.4836,-0.0012,0.1193
1/1/2019 0:00,27980,"Kahului-Wailuku-Lahaina, HI",276,*,928800,0.0321,0.0995,1467,0.0434,-0.1036,88.5,-0.0876,-0.0684,344,-0.0947,0.0058,8,-0.3333,-0.2,198,-0.1161,-0.0833,365,-0.0943,,1765533,0.0235,0.097,1832,0.0127,0.1195,0.2488,-0.0378,0.2488
1/1/2019 0:00,10780,"Alexandria, LA",277,,177550,0.0201,-0.0412,480,-0.04,0.0052,108.5,0.0046,0.1332,94,0.3824,-0.0962,2,,,92,0.4375,-0.098,119.5,-0.0205,0.2579,221663,0.0288,-0.0454,599.5,-0.0362,0.0472,0.249,0.005,0.05
1/1/2019 0:00,39060,"Pottsville, PA",278,,79950,0.0667,0.1414,511,-0.0624,-0.1547,107,0.1146,-0.0339,98,0.1136,-0.2687,2,,,74,-0.075,0.0278,0,,,140054,-0.0065,0.1465,511,-0.0624,-0.1547,0,0,0
1/1/2019 0:00,10500,"Albany, GA",279,,117908.25,-0.0096,-0.017,520,-0.1333,-0.1647,131,0.065,0.2186,92,0.2778,-0.3521,0,,,68,0.0625,-0.3818,6,2,,149408,-0.0092,-0.0164,526,-0.1262,-0.155,0.0115,0.0082,0.0115
1/1/2019 0:00,25620,"Hattiesburg, MS",280,,186800,0.0378,0.0381,674.5,-0.0658,0.0204,99.5,0.0994,-0.01,134,0.3958,0.0469,0,,-1,78,0.0263,0.0541,4,-0.2,,246435,0.0121,0.0257,678.5,-0.0667,0.0265,0.0059,-0.001,0.0059
1/1/2019 0:00,27620,"Jefferson City, MO",281,,172450,0.0147,0.1268,521,-0.1002,0.0644,88.75,0.1094,0.0231,128,0.1429,-0.1579,0,,-1,60,0,-0.0323,28,0.037,27,199913,0.0032,0.0307,549,-0.0941,0.1193,0.0537,0.0071,0.0517
1/1/2019 0:00,33780,"Monroe, MI",282,,179950,-0.027,0.1249,452.5,-0.0433,-0.0109,94,0.093,0.1059,122,0.22,0.0893,0,-1,,74,-0.0263,-0.0976,84,-0.2075,0.0244,219138,0.0048,0.0635,536.5,-0.0734,-0.0056,0.1856,-0.0385,0.0064
1/1/2019 0:00,21060,"Elizabethtown-Fort Knox, KY",283,,200000,0.0053,0.1843,630,-0.0948,-0.0749,83,0,-0.0235,204,0.6452,0.1724,8,,3,100,0.0417,-0.2537,64,0.0492,-0.1688,216003,-0.0029,0.1133,694,-0.0832,-0.0844,0.1016,0.0139,-0.0115
1/1/2019 0:00,18180,"Concord, NH",284,,289850,0.0168,0.037,532.5,-0.1521,-0.1058,94.25,0.0134,-0.0805,114,0.2391,0.1633,4,0,-0.5,56,0.0769,0.3333,0,,,355994,0.0028,0.031,532.5,-0.1521,-0.1058,0,0,0
1/1/2019 0:00,45500,"Texarkana, TX-AR",285,,156150,0.0071,0.1633,591,-0.0421,0.1119,107,0.1263,-0.0489,128,0.1852,0.4545,0,,-1,102,1.125,0.9615,8.5,-0.0556,0.8889,214165,-0.0119,0.1615,599.5,-0.0423,0.1185,0.0144,-0.0002,0.0059
1/1/2019 0:00,48660,"Wichita Falls, TX",286,,136175,0.0083,0.2374,440.5,-0.1463,-0.1001,83.75,0.102,0.0245,120,0.3043,-0.1045,0,,-1,72,0.0588,-0.027,5.5,0.1,0.375,199992,0.0369,0.1998,446,-0.144,-0.0963,0.0125,0.0028,0.0043
1/1/2019 0:00,34060,"Morgantown, WV",287,,237650,0.0186,0.1131,635,-0.0784,0.0111,115.75,0.0619,-0.113,106,0.5588,0.359,4,,,84,1.1,0.8261,40.5,0.125,0.3065,295990,-0.1014,0.0416,675.5,-0.0683,0.025,0.0638,0.0115,0.0144
1/1/2019 0:00,45540,"The Villages, FL",288,,264950,-0.0185,0.0188,510.5,-0.0087,0.0169,69.25,-0.0767,-0.0514,166,0.1528,-0.0778,6,0.5,-0.25,124,0,-0.0606,138,0.0866,-0.0417,347515,-0.0204,0.0552,648.5,0.0101,0.0039,0.2703,0.0237,-0.0165
1/1/2019 0:00,21700,"Eureka-Arcata-Fortuna, CA",289,,374550,-0.0119,-0.0614,375.5,-0.1165,0.1344,96.5,0.0158,0.2063,100,0.7857,0.0204,4,,-0.6,72,0.2,0.3333,17.5,-0.0789,0.3462,565151,-0.0033,-0.0632,393,-0.1149,0.1424,0.0466,0.0019,0.0073
1/1/2019 0:00,27780,"Johnstown, PA",290,,74700,0.0664,-0.0033,429.5,-0.0881,-0.1244,126.25,0.0609,-0.0982,68,0.4167,0.0968,0,,,76,0.0556,-0.0732,65,-0.0299,0.1927,110230,0.0215,0.0836,494.5,-0.0809,-0.0927,0.1513,0.0091,0.0402
1/1/2019 0:00,49700,"Yuba City, CA",291,,302500,-0.0116,-0.0002,450,-0.1906,-0.0291,67.25,0.0037,-0.1093,212,0.06,0.1042,2,-0.75,-0.75,72,0.0588,-0.122,266,-0.1765,-0.2072,353683,-0.0359,-0.0364,716,-0.1854,-0.1039,0.5911,0.0102,-0.1327
1/1/2019 0:00,36220,"Odessa, TX",292,,267550,-0.0093,0.2814,257,-0.041,-0.0115,62.5,0.1364,-0.0741,114,0.5833,0.1633,2,-0.5,0,54,-0.1,0.2273,24,-0.1724,-0.0204,375242,-0.035,0.1801,281,-0.0539,-0.0123,0.0934,-0.0148,-0.0008
1/1/2019 0:00,29100,"La Crosse-Onalaska, WI-MN",293,,250050,0.0062,0.0994,273.5,-0.2424,-0.1317,85.75,0.1283,0.0854,80,0.1111,-0.2727,0,,,34,0.0625,-0.3462,11.5,-0.1786,2.2857,350580,0.0555,0.2994,285,-0.24,-0.1052,0.042,0.0033,0.0309
1/1/2019 0:00,38340,"Pittsfield, MA",294,,352500,-0.0344,-0.0518,888,-0.1234,-0.0431,142.5,0.0837,-0.0121,120,0.1111,0.25,4,,,70,0.4583,0.0938,177,-0.1843,0.076,596920,0.0236,0.0879,1065,-0.1341,-0.0252,0.1993,-0.0149,0.0221
1/1/2019 0:00,48140,"Wausau, WI",295,,214834,0.056,0.1553,374,-0.1323,-0.1422,93,0.0391,0.0751,92,0.9167,0.0455,4,0,0,20,-0.375,-0.6154,0,,,248504,0.0235,0.0778,374,-0.1323,-0.1422,0,0,0
1/1/2019 0:00,13900,"Bismarck, ND",296,,274950,-0.0004,0.0577,681.5,-0.0865,0.1832,93.75,0.0534,-0.0132,150,1.2059,0.0714,0,-1,,90,0.5,0.3235,0,,,328917,-0.0191,0.1014,681.5,-0.0865,0.1832,0,0,0
1/1/2019 0:00,44220,"Springfield, OH",297,*,108675,-0.008,0.0114,485,-0.2607,-0.2428,86.5,0.1382,0,118,0.0926,0.0727,2,-0.5,0,116,-0.0938,0.5263,185.5,0.5331,0.3345,148623,-0.0052,0.0451,670.5,-0.1371,-0.1398,0.3825,0.198,0.1655
1/1/2019 0:00,12980,"Battle Creek, MI",298,,133550,-0.0144,0.2963,412.5,-0.0954,0.021,72.5,0.0211,-0.0823,150,0.6304,0.2931,6,,2,90,0.4063,0.1538,3.5,-0.3,-0.2222,175618,-0.0178,0.0592,416,-0.0976,0.0184,0.0085,-0.0025,-0.0027
1/1/2019 0:00,30140,"Lebanon, PA",299,,211050,0.0052,0.0897,373.5,-0.0978,-0.2315,112.5,0.0135,0.0613,102,0.4167,-0.2031,8,-0.3333,-0.5556,66,-0.2143,-0.0294,0,,,246345,0.005,0.1404,373.5,-0.0978,-0.2315,0,0,0
1/1/2019 0:00,46180,"Tupelo, MS",300,,182275,0.0129,0.0413,442.5,-0.0317,-0.1106,106.75,0.0364,0.1149,102,0.7,-0.15,4,,1,68,0.3077,0.0625,106,-0.0275,-0.124,229477,0.0167,0.0777,548.5,-0.0309,-0.1132,0.2395,0.001,-0.0037
1/1/2019 0:00,27460,"Jamestown-Dunkirk-Fredonia, NY",301,,139950,-0.0301,0.1663,541,-0.0861,-0.1013,122.5,0.0124,0.0606,114,1.1923,-0.05,0,,-1,50,0.1364,-0.3056,6,0,0.5,222583,-0.0186,0.1505,547,-0.0853,-0.0974,0.0111,0.001,0.0044
1/1/2019 0:00,41100,"St. George, UT",302,,382500,0.0067,0.027,1655,-0.0213,0.23,71,0.0758,0.0071,664,0.6275,0.1986,26,0.3,-0.3158,358,0.7212,0.6574,139.5,-0.0106,-0.1143,482594,0.0025,-0.017,1794.5,-0.0205,0.1939,0.0843,0.0009,-0.0328
1/1/2019 0:00,16060,"Carbondale-Marion, IL",303,,110050,-0.0678,-0.1107,815.5,-0.0451,-0.0181,121.5,0.1355,-0.0221,88,0.0476,-0.2787,0,,,94,1.35,0.119,17,0.1333,-0.1053,150749,-0.0099,-0.0229,832.5,-0.042,-0.02,0.0208,0.0033,-0.002
1/1/2019 0:00,46660,"Valdosta, GA",304,,167450,0.0207,0.0469,556.5,-0.0552,-0.1432,92,0.0166,-0.1598,152,0.4074,-0.1364,8,1,3,72,0.2,-0.1818,2.5,,,209021,0.0184,0.0262,559,-0.0509,-0.1393,0.0045,0.0045,0.0045
1/1/2019 0:00,20940,"El Centro, CA",305,,252525,-0.0099,0.0369,258,-0.1371,-0.1414,71.75,0.0954,-0.0238,80,0.1111,-0.3333,6,,2,56,0.4,0.037,5,0.25,,253388,-0.0032,-0.021,263,-0.132,-0.1248,0.0194,0.006,0.0194
1/1/2019 0:00,11020,"Altoona, PA",306,,129500,0.0356,-0.0683,325.5,-0.0565,-0.0726,111,0.1269,-0.0431,78,0.3929,0.1471,0,,-1,66,0.2692,0.0645,2.5,-0.5833,1.5,178753,0.0319,-0.1465,328,-0.0655,-0.0682,0.0077,-0.0097,0.0048
1/1/2019 0:00,24020,"Glens Falls, NY",307,,234975,0.0126,0.0219,1162.5,-0.1146,-0.1696,146.25,0.0299,-0.0017,148,0.1935,-0.1294,6,,-0.5,106,0.325,-0.0364,132,-0.1484,-0.0186,372303,0.0061,-0.0342,1294.5,-0.1182,-0.1564,0.1135,-0.0045,0.0175
1/1/2019 0:00,47220,"Vineland-Bridgeton, NJ",308,,140000,-0.0004,0.0773,906.5,-0.0557,0.0006,102,-0.0467,0.0625,182,0.0833,-0.2288,8,0,0.3333,180,0.0465,-0.0816,2,0,0,150982,0.0006,0.0543,908.5,-0.0556,0.0006,0.0022,0.0001,0
1/1/2019 0:00,49020,"Winchester, VA-WV",309,,279950,0.0032,0.0262,647.5,-0.1214,0.1087,109,0.101,0.1504,130,0.0484,-0.1333,22,1.75,0,84,0.3125,0.5,1,0,-0.6,314627,0.0208,0.0301,648.5,-0.1213,0.1057,0.0015,0.0002,-0.0027
1/1/2019 0:00,12300,"Augusta-Waterville, ME",310,,200000,0.0003,0.1127,560.5,-0.1324,0,135,0.0843,-0.0253,70,0.0294,-0.125,2,,0,56,0.1667,-0.0345,5,0,-0.9038,252273,-0.0055,0.0696,565.5,-0.1313,-0.0767,0.0089,0.0012,-0.0839
1/1/2019 0:00,48260,"Weirton-Steubenville, WV-OH",311,,94175,-0.0087,0.047,365,-0.0852,-0.1392,100.75,0.0951,-0.0628,58,0.1154,-0.0333,0,-1,-1,42,0.1667,-0.087,39.5,0.0676,0.2742,125579,-0.0152,0.0797,404.5,-0.0722,-0.111,0.1082,0.0155,0.0351
1/1/2019 0:00,34900,"Napa, CA",312,,797050,-0.0828,0.0391,352,-0.0997,0.3208,90.25,0.1571,0.068,90,0.875,0.25,2,-0.5,-0.5,66,0.375,0.9412,2,-0.3333,0,1550026,-0.1114,-0.0392,354,-0.1015,0.3184,0.0057,-0.002,-0.0018
1/1/2019 0:00,35100,"New Bern, NC",313,*,220050,0.0106,0.1274,471,-0.0942,-0.395,100,-0.1379,-0.2157,142,0.1094,0.0923,2,-0.75,-0.5,78,0.3,-0.1136,250,-0.0809,0.4164,261834,0.0058,0.0344,721,-0.0896,-0.245,0.5308,0.0077,0.3041
1/1/2019 0:00,27180,"Jackson, TN",314,,145500,0.0397,0.0502,413,-0.0983,-0.1051,103,0.1196,0.03,92,0.15,0.0698,4,,-0.3333,60,0.875,0,129,-0.0719,0.0531,200848,0.0164,0.0822,542,-0.0921,-0.0719,0.3123,0.0089,0.0469
1/1/2019 0:00,30940,"London, KY",315,,164275,0.027,0.0955,310,-0.0634,-0.1218,116.25,0.0864,0.0426,60,0.6667,0.1111,4,,,52,0.625,0.0833,70,0.0769,0.5054,194207,0.0132,-0.0111,380,-0.0404,-0.0488,0.2258,0.0294,0.0941
1/1/2019 0:00,13220,"Beckley, WV",316,,125050,-0.0329,0.0044,571,-0.0746,-0.1935,138.5,0.1352,0.126,86,0.9545,-0.3944,4,,1,86,1.6875,0.1944,3.5,2.5,-0.3,177564,-0.0082,0.0319,574.5,-0.0704,-0.1942,0.0061,0.0045,-0.0009
1/1/2019 0:00,27860,"Jonesboro, AR",317,,184950,0,0.0585,877,-0.0135,0.0861,81,0.08,-0.0899,210,-0.0625,0.1413,2,-0.5,-0.6667,84,0.2353,-0.087,0,,-1,232596,-0.0222,0.0155,877,-0.0135,0.0847,0,0,-0.0012
1/1/2019 0:00,24140,"Goldsboro, NC",318,,179075,-0.0049,0.0338,375,-0.0764,-0.23,104,0,0.0452,104,1,0,2,,,50,0.1364,0.087,4,3,0.1429,187572,-0.0055,0.0416,379,-0.0688,-0.2273,0.0107,0.0082,0.0035
1/1/2019 0:00,43420,"Sierra Vista-Douglas, AZ",319,,190800,0.0093,0.1122,682.5,-0.0401,-0.1999,106,-0.0742,0.0047,162,0.2656,-0.1099,2,-0.5,-0.8,110,-0.0517,0,58.5,-0.1522,0.2188,240073,-0.0196,0.0879,741,-0.05,-0.1776,0.0857,-0.0113,0.0294
1/1/2019 0:00,44420,"Staunton-Waynesboro, VA",320,,240000,-0.0054,0.0437,377.5,-0.0563,-0.2248,105.5,-0.0094,-0.0786,96,0.3333,0.0213,0,,-1,56,0.4,0.12,160,-0.096,0.0596,323177,-0.0023,0.0934,537.5,-0.0685,-0.1575,0.4238,-0.0187,0.1138
1/1/2019 0:00,19140,"Dalton, GA",321,,185050,0,0.0729,384,-0.0519,-0.04,90,0.0112,0.0778,108,0.35,0.102,4,,,74,0.4231,-0.1591,4.5,-0.5909,-0.1818,250107,-0.0189,-0.0017,388.5,-0.0661,-0.0419,0.0117,-0.0154,-0.002
1/1/2019 0:00,33540,"Missoula, MT",322,,377450,-0.0066,-0.0004,619,-0.0843,0.0123,121,0.1204,0.0189,130,1.0313,0.3,0,,-1,58,0.3182,0.6111,0.5,-0.5,-0.8333,549979,0.0121,0.0343,619.5,-0.0849,0.0081,0.0008,-0.0007,-0.0041
1/1/2019 0:00,25220,"Hammond, LA",323,,183750,-0.0223,-0.043,666.5,0.0038,0.3133,94.5,0.1595,0.2077,136,0.0303,0.0149,26,5.5,3.3333,110,0.4474,0.2222,180,0.0056,0.0198,234500,-0.0085,-0.0049,846.5,0.0042,0.2376,0.2701,0.0005,-0.0777
1/1/2019 0:00,22380,"Flagstaff, AZ",324,,388219.5,-0.0282,0.0068,437.5,-0.0961,0.2238,119.75,0.0323,0.1351,70,0.0938,-0.1026,6,,,54,0.2273,0.8,56,-0.0968,-0.2583,506662,-0.0832,0.0398,493.5,-0.0962,0.1397,0.128,-0.0001,-0.0832
1/1/2019 0:00,30020,"Lawton, OK",325,,117300,-0.0147,0.0659,684,-0.0868,-0.1375,99,0.0421,0.0076,132,0.1,-0.2584,2,-0.5,-0.5,118,0.475,-0.0484,0,,,144040,-0.0009,0.0545,684,-0.0868,-0.1375,0,0,0
1/1/2019 0:00,43300,"Sherman-Denison, TX",326,,236775,0.0076,-0.0079,576,-0.1042,0.1272,81,0.1329,0.0946,166,0.1216,0.0779,4,-0.5,,128,-0.0588,0.4222,115.5,-0.0906,-0.2143,324405,-0.0192,0.0041,691.5,-0.1019,0.0509,0.2005,0.003,-0.0872
